N_Item	Average_Q	N_invited	BFQ	time4	time6	time7	time8	time9	time10	time11	time12	time14	time15	time19	bid2	bid3	bid4	bid5	bid8	mkt2	mkt3	mkt4	mkt7	EFF
1	1	3	179000	Parallel	30	No	NA	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.195530726
1	1	4	350520	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.119821979
2	1	5	4533973	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.058888749
1	1	2	439550	Parallel	20	Yes	2	Yes	2	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.317256285
1	1	4	411700	Parallel	70	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.174884625
1	1	3	190842	Parallel	20	Yes	2	Yes	4	2	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.19042978
1	1	4	148700	Serial	NA	Yes	2	Yes	4	2	3	30	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.121049092
1	1	6	585000	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.162393162
1	1	3	1359000	Parallel	20	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.116997792
3	6666.666667	5	332800	Serial	NA	Yes	1	Yes	3	1	1	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.122596154
1	100	3	328000	Serial	NA	Yes	1	Yes	3	1	1	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.096085366
1	1	2	129300	Parallel	45	Yes	2	Yes	2	2	2	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.180201083
1	1	7	1992330	Parallel	30	Yes	2	Yes	7	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.173831644
1	1	4	913885	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.091789448
9	38	3	485673.06	Serial	NA	Yes	1	Yes	2	1	2	5	5	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.026580844
1	1	2	136321	Parallel	20	Yes	2	Yes	2	1	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.137117539
1	1	3	122400	Parallel	20	Yes	2	Yes	3	2	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.060457516
1	1	4	663280	Serial	NA	Yes	2	Yes	2	5	5	30	2	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.137619105
1	1	3	140000	Serial	NA	Yes	2	Yes	3	3	5	70	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.25
1	1	3	371210	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.224158832
1	1	4	127836	Parallel	30	Yes	2	Yes	4	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.316831722
1	1	3	50884.96	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.068232342
1	1	5	658550	Parallel	70	Yes	2	Yes	5	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.014147901
1	45	3	1597455000	Serial	NA	Yes	2	Yes	1	3	5	20	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.18307558
27	1	4	237139	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.031732444
1	1	3	932874	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.088837292
3	1	5	1770375	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.052773
1	1	5	594415	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.195376967
1	1	2	214000	Serial	NA	Yes	2	Yes	3	3	3	30	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.252336449
1	1	6	893000	Parallel	30	Yes	2	Yes	6	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.260918253
1	1	3	559000	Parallel	40	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.016100179
2	1	6	3037695.1	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.104584262
1	1	3	58557.72	Serial	NA	Yes	2	Yes	3	1	1	10	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.034733422
1	1	4	2904849.56	Serial	NA	Yes	2	Yes	4	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.373805782
1	1	4	716300	Parallel	60	Yes	2	Yes	2	2	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.205640095
1	1	4	1678732	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.0945547
1	1	3	246831.55	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.194338933
1	1	4	552302	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.153185395
1	1	3	203254	Serial	NA	Yes	2	Yes	3	2	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.163608096
1	1	4	324200	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.107958051
1	1	3	450000	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.266666667
3	1	6	2656368	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.179519178
3	1	4	1698070	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.104866113
1	1	4	432006	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.203946241
1	1	4	494725	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.04997726
1	1	5	384000	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.09720401
1	1	4	344880	Parallel	70	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.086638831
1	1	3	456882	Serial	NA	Yes	2	Yes	3	5	5	20	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.248446623
1	1	3	85600	Parallel	30	Yes	2	Yes	3	2	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.066588785
1	1	4	1730000	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.375722543
1	1	2	1221250	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.230296827
1	20	3	71680	Parallel	30	No	NA	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.037388393
1	1	5	971601	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.202347466
1	1	5	342688	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.142076758
1	10000	2	52200	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.003831418
1	1	3	190614	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.087160439
1	1	3	237000	Serial	NA	Yes	2	Yes	3	2	5	70	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.124472574
1	1	3	54436	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.195385407
1	1	3	4408800	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.076846307
1	1	3	747550	Parallel	40	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.036853722
1	1	3	140000	Serial	NA	Yes	2	Yes	3	5	5	70	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.285714286
1	1	3	100300	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.401794616
1	1	3	133805.31	Parallel	30	Yes	2	Yes	4	3	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.143396402
1	24	7	134400	Parallel	45	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.017857143
4	3750	6	1810000	Serial	NA	Yes	1	Yes	3	1	2	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.025414365
1	1	1	914550	Parallel	15	No	NA	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.201793232
1	1	2	548240000	Parallel	30	Yes	2	Yes	1	2	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.042390194
11	1894.454545	4	1120294.5	Serial	NA	Yes	1	Yes	3	1	2	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.101045073
3	30000	5	332000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.109638554
3	1	4	3237326	Serial	NA	Yes	2	Yes	4	3	3	30	2	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.212930672
10	3400	5	1904640	Serial	NA	Yes	1	Yes	3	1	2	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.025794901
1	10000	5	56000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.464285714
1	1	4	157600	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.171319797
1	1	3	152475.25	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.039188327
1	1	5	749650	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.1329287
1	1	3	265700	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.135489085
1	1	3	519786.95	Parallel	40	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.073106876
1	3	3	382800	Parallel	30	Yes	2	Yes	3	2	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.090909091
1	45	2	117000	Parallel	20	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.251192308
1	1	4	1406300	Parallel	45	Yes	2	Yes	4	2	2	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.50223992
2	1	4	1281610	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.090576462
1	1	5	608000	Serial	NA	Yes	2	Yes	2	5	5	45	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.097039474
1	1	5	672215.5	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.049411982
1	1	3	95010	Serial	NA	Yes	2	Yes	3	3	3	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.3316493
1	1	4	317578	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.012396514
2	1	4	1092800	Parallel	30	NA	2	Yes	3	5	5	NA	NA	Yes	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.106881406
3	1	5	2157076	Serial	NA	Yes	2	Yes	5	5	5	20	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.404766137
1	1	5	184600	Serial	NA	Yes	2	Yes	5	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.219934995
1	1	5	487651	Parallel	70	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.203014041
1	1	5	404165	Parallel	45	Yes	2	Yes	5	2	2	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.381465491
1	1	3	998891	Parallel	45	Yes	2	Yes	2	2	2	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.228624545
1	1	4	495470	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.18164571
1	1	4	5618290	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.102912226
1	1	3	165500	Parallel	45	Yes	2	Yes	2	2	2	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.120845921
1	1	3	749320	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.065819677
1	7	2	149324	Parallel	10	Yes	2	Yes	2	2	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.003750234
1	1	4	285650	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.175039384
1	1	6	473000	Parallel	30	NA	2	Yes	5	5	5	NA	NA	Yes	Allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.037420719
1	1	5	235760	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.168646081
1	78460	3	706140	Serial	NA	Yes	1	Yes	3	1	2	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.24
1	1	3	392000	Serial	NA	Yes	2	Yes	3	3	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.25505102
1	1	3	439000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.088838269
1	36	3	4164268.68	Serial	NA	Yes	2	Yes	2	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	No	No	0.119941512
16	13919.0625	4	869839	Parallel	30	Yes	2	Yes	1	1	1	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.106243799
1	1	3	161203.1	Serial	NA	Yes	2	Yes	3	5	5	30	1	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.137733704
3	20	5	159239.04	Parallel	30	Yes	2	Yes	1	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.052025935
1	1	3	185655	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.142845601
1	475	3	1050700	Serial	NA	No	NA	Yes	3	3	3	25	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.15
1	1	4	34292864	Serial	NA	Yes	2	Yes	4	3	3	20	2	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.212664186
1	1	3	86000	Serial	NA	Yes	2	Yes	3	3	3	30	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.306395349
1	1	5	4200390	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.201264644
1	1	2	2610000	Parallel	15	No	NA	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.022988506
1	1	3	1987713	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.3038
1	1	1	1820670	Parallel	45	Yes	2	Yes	1	1	1	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.029110163
1	1	3	741532	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.190864319
1	1	2	1237238	Parallel	20	No	NA	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.075068823
1	1	6	495945	Parallel	70	Yes	2	Yes	5	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.217655184
1	1	6	1536000	Parallel	30	Yes	2	Yes	6	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.156901042
2	1	4	1042110	Parallel	20	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.188952222
1	1	3	58890555	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Nominal amount	No	No tie bids	Yes	No	Their own rank when leading	No	No	0.339888125
1	1	3	327124	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.235763808
1	1	4	2115520	Parallel	30	NA	2	Yes	3	2	2	NA	NA	Yes	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.134964453
1	1	3	261110	Serial	NA	Yes	2	Yes	3	3	3	30	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.138294206
1	1	4	174000	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.076517241
1	174	4	97008.48	Parallel	30	Yes	2	Yes	4	2	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	Yes	0.182092122
9	1	3	174464	Parallel	25	Yes	2	Yes	3	2	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.052618305
1	1	4	665262.4	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.069540079
1	1	3	171270	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.164325334
1	1	3	189670	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.341487847
1	24	3	130680	Parallel	45	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.1184573
1	1	3	843600	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.270744429
1	1	4	308590	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.092647202
1	1	3	540870	Parallel	20	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.082958937
1	1	3	161061.95	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.140382381
2	1	5	329450	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.122780392
1	80	2	1.00E+05	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.08
1	500	4	430000	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.029069767
1	1	3	220520	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.098494468
2	1	3	287626.7	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.002331981
1	2000	3	58400	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.068493151
1	55	2	93500	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.023529412
3	1	3	3198712.37	Parallel	30	NA	2	Yes	3	3	3	NA	NA	Yes	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.101651193
1	1	5	214702	Serial	NA	Yes	2	Yes	4	5	5	30	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.231492953
1	1	4	382062	Parallel	30	Yes	2	Yes	4	2	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.277441881
1	1	3	324409	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.13689201
1	1	4	483130	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.138948109
1	1	4	1472500	Parallel	70	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank when leading	"Yes, to Buyers and Participants"	No	0.076400679
2	300	4	613749	Serial	NA	Yes	2	Yes	3	2	2	5	3	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.140999008
1	1	4	294350	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.203838967
1	20000	2	360000	Parallel	25	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.066666667
10	1	3	391857	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.038075114
1	1	3	710611	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.088108684
