,text,tag,score
3847," I am an unabashed zionist and proud supporter of Israel. I have in the past had two significant events in my life where I interacted with muslims and arabs. In one I worked for a year with Feisal eighteen inches to my right and Muhammad eighteen inches to my left. Both were of Indian extraction, one being Pakistani and the other Indian. The other experience was where I worked for six months in a small company that was entirely staffed by lebanese, both christian and muslim. The two owners with whom I worked closely everyday were a lebanese christian and a muslim syrian.  With just about all of these people I participated in completely engaging but civil debate. Muhammad and I had a lot of fun as he was a huge cricket fan and taught me the ins and outs, but he was apolitical. Feisal was an observant muslim of a liberal sect. We traded a lot of details about life in a mosque in comparison to life in a synagogue. He was a bona fide genius I think, and he also opened my eyes to issues vis-?-vis the muslim world and the U.S.A. The syrian was a brilliant man extremely well versed in contemporary history. He had me really working hard and I had to re-examine a lot of previously conceived notions I had.  By the way, all without exception were western educated; not necessarily in western institutions but rather in the western tradition.  I like to think I am an intellectually honest person. I invite you to travel the link to my posts to examine my arguments.  This has been my experience:   I have met here some rabid pro-zionists whose posts I personally find embarrassing. The rabid anti-zionists seem to be an order more vitriolic. I can sense the blind hatred. Also, they are easily frustrated with the simplest critical thinking. There really is no debate here at all. It is all quips based on self-enforcing and cross-referenced hate propaganda. To even question its veracity brings immediate indirect fire as opposed to an actual response.  Based on my own reading and research there is certainly a palestinian narrative of merit. To say otherwise, in my opinion, is nonsensical. I have participated in excellent debate and exchange of information here on these boards. A fair number of times I have been challenged by posters' comments that required me to stop and re-examine my thinking. Always these have been alleged facts that I was not previously aware of and I spent the time researching the issue and verifying the facts. A Case on point is my discussion with Ed regarding water usage in Israel/P-Territories.  Without exception every post that I felt had merit and that I fact-checked did not pan out. Some citations were to reputable pro-Palestinian sources that  I had to delve a lot deeper into the primary source data (UN reports and the like). A lot was just unsubstantiated myth mongering devoid of any sources at all. Some others were simply foolish. I remember one citation that was to a headline to the effect of ""Israel - [some atrocity]"". I tried clicking the headline but there was no link, no links anywhere on the page for that matter. It was just a list of made up headlines. I very strongly notice that all of the pro-palestinian myth mongering is cross-referenced. Each ""argument"" refers to other self-documenting resources that refer back in a web of cross-references.  Then, of course, there is Pallywood and fauxtography, the arab/muslim art of invented videos and photographs.  Finally, there are out-and-out lies that are apparent on their face, ranting really.  I did my own research into the apparently endless list of Israeli atrocities. I found several clear acts of improper military behaviour, but only a few.  I found some of unacceptable civilian behaviour towards palestinians. Then there is the government based acts, an example of which is uprooting olive orchards. Finally, there are actual war crime type atrocities, for example, the 800-900 arab deaths in this category during the 1948 war as explained by the ""new"" historian Benny Morris.  Now, do I mean that palestinians are not killed--not at all. In my view, the vast majority of so-called atrocities, war crimes, genocide, ethnic cleansing, animal behaviour, etc. ad nauseam, is related to the palestinian insurrection (Intifadah) in the occupied territories of Gaza and the West Bank and the Israeli attempts to manage and quell the insurrection.  These actions fall into a few categories:  1. Clearing a designated military reserve of protestors 2. Quelling insurrection (rock throwing, etc.) 3. Immediate retaliation to armed attacks 4. Pro-active attacks by the IDF to degrade and destroy palestinian military capabilities 5. Ongoing border screening  In other words, I don't deny the suffering of individual palestinians. I both sympathize and empathize with the pain and suffering. The two peoples are at war. The IDF will make every effort to avert collateral damage, but civilians will get hit when a Qassam stockpile is hit. Palestinians have to wait hours at the border, but every parcel, truck, ambulance, and person must be physically checked for suicide vests and ordinance smuggling. Only about 5% of palestinian attackers get through. That means for every bombing in Tel-Aviv or Jerusalem, 19 others were thwarted or caught at the border. For better or worse, until a final settlement is reached, Israel is responsible for the populations in the territories and for order and security. Violent insurrection cannot be allowed lest anarchy take hold. As part of the occupation, certain areas are classified by military authorities. The justness of it or not is not my point. When a soldier with a rifle under orders to clear the area tells you to do so, one takes his life into his own hands to disobey. When Qassam rockets are fired into Israel, you can bet your grand-mother's pearls that a bigger rocket is coming back your way. For that matter, if a palestinian fires rockets next to a civilian home, he knows that the return fire may hit that home as well. He ought to take responsibility for his choice. What are eight year olds doing throwing stones at tanks intermixed with adults armed with assault rifles.  All of this is ongoing military operations between two peoples at war. They are not acts of genocide or ethnic cleansing or anything like that.  With some exceptions, I find most pro-palestinian posters fall into one single pattern: a two or three sentence post of unsubstantiated outrageous claims. When one calls them out for evidence, I have gotten the run-around as I described above, or just non-answers. I have been engaged in serious debate by pro-palestinian supporters on these boards in only a small minority of instances.  I find that this profound penchant for dishonest debate is not so much acts of actual dishonesty, rather it is part and parcel of the overriding arab social characteristic of face-saving, i.e. self-deception. That is, as far as I can tell, so long is face is saved publicly, all is well. Prime examples of this are astounding claims of military victory in the face of catastrophic losses and on the verge of military annihilation.  By and large I find the scales of dishonest debate tips acutely toward the pro-Palestinian side.",NEGATIVE,0.9935405850410461
3848,......THE VOICE OF REASON. LISTEN TO HIM AND YOU'll HEAR THE VOICE!,POSITIVE,0.9998238682746887
3849,qubal  I know they have said its not economical for US airlines to put RPG defense systems on their aircraft but have they decided to put air marshels on all flights internal as well as international or is that something still being considered based on cost?,NEGATIVE,0.9805301427841187
3850,makes you wonder what rights the non-Jews who inhabit(ed) the palestine area for 1000 years or more should have now. most were driven out in the last century.  there ias always the aliya for any Jews who want to go to their homeland ?   Boydavey/Greywolf/formerusername why are you bothering replying with your mushy propagandist nonsense to me ? give it a rest eh ?,NEGATIVE,0.9992693066596985
3851,So they won 4-0 but how bad were the Ukraine?. Did anyone watch the game?. Caught bits of it on the radio at work and they had fits over the sending off of the Ukrainian player. Referee is an idiot and all that.,NEGATIVE,0.9999697208404541
3852,"     yes, send in the immigrants   Whites in the minority in 2050 ?",NEGATIVE,0.9618104696273804
3853,     D-Ream 'Things can only get better'  No reason. Might lighten the mood.,NEGATIVE,0.7831169962882996
3854,"'German Chancellor Angela Merkel has warned Europe it faces an ""historic failure"" if it does not revive the deadlocked European constitution'.   Chancellor Merkel makes a bold and perfectly valid point, however. Without agreement, there is and will be no European Union.",POSITIVE,0.9727096557617188
3855,"No, I am a Kashmiri from Pakistani Occupied Kashmir, Pakistan has done nothing but looted and killed 40,000 innocent Kashmiris through Islamic Terrorism.  And lets not forget Pakistan has handed over chunck of Pakistani Occupied Kashmir to China. Did the Pakistanis consult the Kashmiris? No.  Ask any Afghan, how mych they like or trust Pakistan. Zero.",NEGATIVE,0.9999812841415405
3856,"     People forget that under the Geneva Convention and universal laws on War Conduct it is perfectly acceptable to attack your enemy where they live, taking care to safeguard innocent people where possible.  Targetted killings are acceptable to the West, as much as Jqack Straw likes to pretend that its only Israel who is not allowed to fo it.  TArgetting Saddam at the start of the Iraq war was one such incident where the UK thought it acceptable to target Saddam",NEGATIVE,0.999786913394928
3857,"     In fact, the automobile continued rolling after all the shots were fired.  See my post above on whether shooting at a driver can be considered a sensible way to stop a driver.     Actually no.  One may search far and wide and find occasional incidents where a 40,000 person strong police force in a city of 8 million with at least 1.5 million visitors every day commits excessive force.  The reality is that the NYPD has a very good record of not using excessive force.  And its record has improved over the years.  What is lost in this debate save for my post, is that the NYPD will review and severely rebuke the officers as soon as the Federal Civil Rights actions are exhausted - whether the officers go to jail or not.  The NYPD cannot begin its own action until the various prosecutions are complete.  The NYPD has not supported the officers here.  What statements it has made make clear it is leaning to finding the officers acted inappropriately.",NEGATIVE,0.9999880790710449
